dataset,metric,block_size,max_distance,dpm_file_name,score,execution_time
laundry,normalized_cross_correlation,7,68,disp_normalized_cross_correlation_laundry_7_68.png,-0.3625714165394245,4.708
laundry,normalized_cross_correlation,7,72,disp_normalized_cross_correlation_laundry_7_72.png,-0.4023830510735181,4.7946
laundry,normalized_cross_correlation,7,76,disp_normalized_cross_correlation_laundry_7_76.png,-0.4145230736449142,5.2829
laundry,normalized_cross_correlation,9,40,disp_normalized_cross_correlation_laundry_9_40.png,0.037479239134136005,4.3527
laundry,normalized_cross_correlation,9,44,disp_normalized_cross_correlation_laundry_9_44.png,-0.044505570521912334,4.6637
laundry,normalized_cross_correlation,9,48,disp_normalized_cross_correlation_laundry_9_48.png,-0.11540707366597047,4.7803
laundry,normalized_cross_correlation,9,52,disp_normalized_cross_correlation_laundry_9_52.png,-0.17765445572166594,5.1788
laundry,normalized_cross_correlation,9,56,disp_normalized_cross_correlation_laundry_9_56.png,-0.22810113107416255,5.4661
laundry,normalized_cross_correlation,9,60,disp_normalized_cross_correlation_laundry_9_60.png,-0.29629595796901026,5.6062
laundry,normalized_cross_correlation,9,64,disp_normalized_cross_correlation_laundry_9_64.png,-0.3394168701721695,5.9116
laundry,normalized_cross_correlation,9,68,disp_normalized_cross_correlation_laundry_9_68.png,-0.3770334850060674,6.3178
laundry,normalized_cross_correlation,9,72,disp_normalized_cross_correlation_laundry_9_72.png,-0.4163709525373528,6.4663
laundry,normalized_cross_correlation,9,76,disp_normalized_cross_correlation_laundry_9_76.png,-0.4302166137381064,6.745
laundry,normalized_cross_correlation,11,40,disp_normalized_cross_correlation_laundry_11_40.png,0.035522155640971845,5.6454
laundry,normalized_cross_correlation,11,44,disp_normalized_cross_correlation_laundry_11_44.png,-0.04983640891406128,5.6407
laundry,normalized_cross_correlation,11,48,disp_normalized_cross_correlation_laundry_11_48.png,-0.12274810560977402,5.9068
laundry,normalized_cross_correlation,11,52,disp_normalized_cross_correlation_laundry_11_52.png,-0.1876404298452886,6.2626
laundry,normalized_cross_correlation,11,56,disp_normalized_cross_correlation_laundry_11_56.png,-0.2401186389579893,6.4228
laundry,normalized_cross_correlation,11,60,disp_normalized_cross_correlation_laundry_11_60.png,-0.30847609912396307,7.4502
laundry,normalized_cross_correlation,11,64,disp_normalized_cross_correlation_laundry_11_64.png,-0.35376437944744105,7.3676
laundry,normalized_cross_correlation,11,68,disp_normalized_cross_correlation_laundry_11_68.png,-0.3878118658214367,7.8394
laundry,normalized_cross_correlation,11,72,disp_normalized_cross_correlation_laundry_11_72.png,-0.42546321239153634,7.7144
laundry,normalized_cross_correlation,11,76,disp_normalized_cross_correlation_laundry_11_76.png,-0.44003637082774427,8.406
laundry,normalized_cross_correlation,13,40,disp_normalized_cross_correlation_laundry_13_40.png,0.03287184980720059,6.3168
laundry,normalized_cross_correlation,13,44,disp_normalized_cross_correlation_laundry_13_44.png,-0.0543963638287474,6.6337
laundry,normalized_cross_correlation,13,48,disp_normalized_cross_correlation_laundry_13_48.png,-0.12918168679861855,7.1363
laundry,normalized_cross_correlation,13,52,disp_normalized_cross_correlation_laundry_13_52.png,-0.19835313514992525,7.6731
laundry,normalized_cross_correlation,13,56,disp_normalized_cross_correlation_laundry_13_56.png,-0.253916770085213,7.892
laundry,normalized_cross_correlation,13,60,disp_normalized_cross_correlation_laundry_13_60.png,-0.3202674400855865,8.5874
laundry,normalized_cross_correlation,13,64,disp_normalized_cross_correlation_laundry_13_64.png,-0.36936036972286135,9.0337
laundry,normalized_cross_correlation,13,68,disp_normalized_cross_correlation_laundry_13_68.png,-0.4016874681217861,9.5434
laundry,normalized_cross_correlation,13,72,disp_normalized_cross_correlation_laundry_13_72.png,-0.4354727550448558,9.7969
laundry,normalized_cross_correlation,13,76,disp_normalized_cross_correlation_laundry_13_76.png,-0.45001484422480825,10.6084
laundry,sum_of_squared_differences,3,40,disp_sum_of_squared_differences_laundry_3_40.png,1723974027.0,1.3424
laundry,sum_of_squared_differences,3,44,disp_sum_of_squared_differences_laundry_3_44.png,1653388639.0,1.332
laundry,sum_of_squared_differences,3,48,disp_sum_of_squared_differences_laundry_3_48.png,1597602941.0,1.3686
laundry,sum_of_squared_differences,3,52,disp_sum_of_squared_differences_laundry_3_52.png,1535335285.0,1.4749
laundry,sum_of_squared_differences,3,56,disp_sum_of_squared_differences_laundry_3_56.png,1498737636.0,1.5415
laundry,sum_of_squared_differences,3,60,disp_sum_of_squared_differences_laundry_3_60.png,1470086197.0,1.548
laundry,sum_of_squared_differences,3,64,disp_sum_of_squared_differences_laundry_3_64.png,1442911947.0,1.6257
laundry,sum_of_squared_differences,3,68,disp_sum_of_squared_differences_laundry_3_68.png,1410882906.0,1.553
laundry,sum_of_squared_differences,3,72,disp_sum_of_squared_differences_laundry_3_72.png,1385027067.0,1.6949
laundry,sum_of_squared_differences,3,76,disp_sum_of_squared_differences_laundry_3_76.png,1369230389.0,1.5858
laundry,sum_of_squared_differences,5,40,disp_sum_of_squared_differences_laundry_5_40.png,1687600250.0,1.3714
laundry,sum_of_squared_differences,5,44,disp_sum_of_squared_differences_laundry_5_44.png,1621232198.0,1.488
laundry,sum_of_squared_differences,5,48,disp_sum_of_squared_differences_laundry_5_48.png,1563408705.0,1.5121
laundry,sum_of_squared_differences,5,52,disp_sum_of_squared_differences_laundry_5_52.png,1501882406.0,1.6534
laundry,sum_of_squared_differences,5,56,disp_sum_of_squared_differences_laundry_5_56.png,1466698740.0,1.5226
laundry,sum_of_squared_differences,5,60,disp_sum_of_squared_differences_laundry_5_60.png,1440403528.0,1.5686
laundry,sum_of_squared_differences,5,64,disp_sum_of_squared_differences_laundry_5_64.png,1416932944.0,1.5849
laundry,sum_of_squared_differences,5,68,disp_sum_of_squared_differences_laundry_5_68.png,1386692828.0,1.5982
laundry,sum_of_squared_differences,5,72,disp_sum_of_squared_differences_laundry_5_72.png,1363242168.0,1.7648
laundry,sum_of_squared_differences,5,76,disp_sum_of_squared_differences_laundry_5_76.png,1350988791.0,1.7974
laundry,sum_of_squared_differences,7,40,disp_sum_of_squared_differences_laundry_7_40.png,1664921476.0,1.4943
laundry,sum_of_squared_differences,7,44,disp_sum_of_squared_differences_laundry_7_44.png,1599641238.0,1.5886
laundry,sum_of_squared_differences,7,48,disp_sum_of_squared_differences_laundry_7_48.png,1541555192.0,1.5104
laundry,sum_of_squared_differences,7,52,disp_sum_of_squared_differences_laundry_7_52.png,1482174246.0,1.6685
laundry,sum_of_squared_differences,7,56,disp_sum_of_squared_differences_laundry_7_56.png,1449074378.0,1.5621
laundry,sum_of_squared_differences,7,60,disp_sum_of_squared_differences_laundry_7_60.png,1423211891.0,1.5949
laundry,sum_of_squared_differences,7,64,disp_sum_of_squared_differences_laundry_7_64.png,1401139551.0,1.6303
laundry,sum_of_squared_differences,7,68,disp_sum_of_squared_differences_laundry_7_68.png,1372789103.0,1.6774
laundry,sum_of_squared_differences,7,72,disp_sum_of_squared_differences_laundry_7_72.png,1352464949.0,1.692
laundry,sum_of_squared_differences,7,76,disp_sum_of_squared_differences_laundry_7_76.png,1342286882.0,1.7442
laundry,sum_of_squared_differences,9,40,disp_sum_of_squared_differences_laundry_9_40.png,1648011248.0,1.6368
laundry,sum_of_squared_differences,9,44,disp_sum_of_squared_differences_laundry_9_44.png,1582043202.0,1.6425
laundry,sum_of_squared_differences,9,48,disp_sum_of_squared_differences_laundry_9_48.png,1522569133.0,1.6029
laundry,sum_of_squared_differences,9,52,disp_sum_of_squared_differences_laundry_9_52.png,1464333362.0,1.6013
laundry,sum_of_squared_differences,9,56,disp_sum_of_squared_differences_laundry_9_56.png,1431864430.0,1.6861
laundry,sum_of_squared_differences,9,60,disp_sum_of_squared_differences_laundry_9_60.png,1404926603.0,1.6763
laundry,sum_of_squared_differences,9,64,disp_sum_of_squared_differences_laundry_9_64.png,1385071344.0,1.7514
laundry,sum_of_squared_differences,9,68,disp_sum_of_squared_differences_laundry_9_68.png,1359789608.0,1.8813
laundry,sum_of_squared_differences,9,72,disp_sum_of_squared_differences_laundry_9_72.png,1340596257.0,1.8052
laundry,sum_of_squared_differences,9,76,disp_sum_of_squared_differences_laundry_9_76.png,1332161820.0,1.8676
laundry,sum_of_squared_differences,11,40,disp_sum_of_squared_differences_laundry_11_40.png,1631832136.0,1.5805
laundry,sum_of_squared_differences,11,44,disp_sum_of_squared_differences_laundry_11_44.png,1565506561.0,1.6904
laundry,sum_of_squared_differences,11,48,disp_sum_of_squared_differences_laundry_11_48.png,1503678689.0,1.7212
laundry,sum_of_squared_differences,11,52,disp_sum_of_squared_differences_laundry_11_52.png,1448177760.0,1.7635
laundry,sum_of_squared_differences,11,56,disp_sum_of_squared_differences_laundry_11_56.png,1418627097.0,1.7473
laundry,sum_of_squared_differences,11,60,disp_sum_of_squared_differences_laundry_11_60.png,1391777398.0,1.9137
laundry,sum_of_squared_differences,11,64,disp_sum_of_squared_differences_laundry_11_64.png,1373527004.0,1.9005
laundry,sum_of_squared_differences,11,68,disp_sum_of_squared_differences_laundry_11_68.png,1351036428.0,1.9368
laundry,sum_of_squared_differences,11,72,disp_sum_of_squared_differences_laundry_11_72.png,1334471688.0,2.2103
laundry,sum_of_squared_differences,11,76,disp_sum_of_squared_differences_laundry_11_76.png,1327051612.0,1.9896
laundry,sum_of_squared_differences,13,40,disp_sum_of_squared_differences_laundry_13_40.png,1616886268.0,1.7711
laundry,sum_of_squared_differences,13,44,disp_sum_of_squared_differences_laundry_13_44.png,1550074520.0,1.8544
laundry,sum_of_squared_differences,13,48,disp_sum_of_squared_differences_laundry_13_48.png,1487978840.0,2.0163
laundry,sum_of_squared_differences,13,52,disp_sum_of_squared_differences_laundry_13_52.png,1435044183.0,1.9388
laundry,sum_of_squared_differences,13,56,disp_sum_of_squared_differences_laundry_13_56.png,1407371408.0,2.0583
laundry,sum_of_squared_differences,13,60,disp_sum_of_squared_differences_laundry_13_60.png,1381814644.0,2.0443
laundry,sum_of_squared_differences,13,64,disp_sum_of_squared_differences_laundry_13_64.png,1364792551.0,2.161
laundry,sum_of_squared_differences,13,68,disp_sum_of_squared_differences_laundry_13_68.png,1344208562.0,2.1508
laundry,sum_of_squared_differences,13,72,disp_sum_of_squared_differences_laundry_13_72.png,1329915086.0,2.1888
laundry,sum_of_squared_differences,13,76,disp_sum_of_squared_differences_laundry_13_76.png,1323911930.0,2.3113
laundry,normalized_sum_of_squared_differences,3,40,disp_normalized_sum_of_squared_differences_laundry_3_40.png,2.051921859332168,3.602
laundry,normalized_sum_of_squared_differences,3,44,disp_normalized_sum_of_squared_differences_laundry_3_44.png,1.9280057610545929,3.7156
laundry,normalized_sum_of_squared_differences,3,48,disp_normalized_sum_of_squared_differences_laundry_3_48.png,1.824495607660267,3.8347
laundry,normalized_sum_of_squared_differences,3,52,disp_normalized_sum_of_squared_differences_laundry_3_52.png,1.7338038373024478,4.3412
laundry,normalized_sum_of_squared_differences,3,56,disp_normalized_sum_of_squared_differences_laundry_3_56.png,1.6475066919364088,4.4344
laundry,normalized_sum_of_squared_differences,3,60,disp_normalized_sum_of_squared_differences_laundry_3_60.png,1.553976883224525,4.3317
laundry,normalized_sum_of_squared_differences,3,64,disp_normalized_sum_of_squared_differences_laundry_3_64.png,1.482194502550067,4.4475
laundry,normalized_sum_of_squared_differences,3,68,disp_normalized_sum_of_squared_differences_laundry_3_68.png,1.4197394478022218,4.7705
laundry,normalized_sum_of_squared_differences,3,72,disp_normalized_sum_of_squared_differences_laundry_3_72.png,1.345764331901252,4.8649
laundry,normalized_sum_of_squared_differences,3,76,disp_normalized_sum_of_squared_differences_laundry_3_76.png,1.3264916516179526,5.2642
laundry,normalized_sum_of_squared_differences,5,40,disp_normalized_sum_of_squared_differences_laundry_5_40.png,2.0702022421946658,4.5341
laundry,normalized_sum_of_squared_differences,5,44,disp_normalized_sum_of_squared_differences_laundry_5_44.png,1.9210226447928316,4.5247
laundry,normalized_sum_of_squared_differences,5,48,disp_normalized_sum_of_squared_differences_laundry_5_48.png,1.8038566329585095,4.5507
laundry,normalized_sum_of_squared_differences,5,52,disp_normalized_sum_of_squared_differences_laundry_5_52.png,1.6973321918563338,4.7915
laundry,normalized_sum_of_squared_differences,5,56,disp_normalized_sum_of_squared_differences_laundry_5_56.png,1.5884299674637916,4.9911
laundry,normalized_sum_of_squared_differences,5,60,disp_normalized_sum_of_squared_differences_laundry_5_60.png,1.4695490695302549,5.0746
laundry,normalized_sum_of_squared_differences,5,64,disp_normalized_sum_of_squared_differences_laundry_5_64.png,1.3969574326565406,5.1877
laundry,normalized_sum_of_squared_differences,5,68,disp_normalized_sum_of_squared_differences_laundry_5_68.png,1.3213433679503936,5.4864
laundry,normalized_sum_of_squared_differences,5,72,disp_normalized_sum_of_squared_differences_laundry_5_72.png,1.237587742657442,5.8451
laundry,normalized_sum_of_squared_differences,5,76,disp_normalized_sum_of_squared_differences_laundry_5_76.png,1.2124293083845585,5.8466
laundry,normalized_sum_of_squared_differences,7,40,disp_normalized_sum_of_squared_differences_laundry_7_40.png,2.070940445070238,4.6679
laundry,normalized_sum_of_squared_differences,7,44,disp_normalized_sum_of_squared_differences_laundry_7_44.png,1.9110187718262248,5.0137
laundry,normalized_sum_of_squared_differences,7,48,disp_normalized_sum_of_squared_differences_laundry_7_48.png,1.7806553129106213,5.2153
laundry,normalized_sum_of_squared_differences,7,52,disp_normalized_sum_of_squared_differences_laundry_7_52.png,1.6685296460123387,5.4454
laundry,normalized_sum_of_squared_differences,7,56,disp_normalized_sum_of_squared_differences_laundry_7_56.png,1.5596334111626233,5.8416
laundry,normalized_sum_of_squared_differences,7,60,disp_normalized_sum_of_squared_differences_laundry_7_60.png,1.4320865802482938,5.7865
laundry,normalized_sum_of_squared_differences,7,64,disp_normalized_sum_of_squared_differences_laundry_7_64.png,1.3539080525230076,5.9664
laundry,normalized_sum_of_squared_differences,7,68,disp_normalized_sum_of_squared_differences_laundry_7_68.png,1.2747722236980665,6.2535
laundry,normalized_sum_of_squared_differences,7,72,disp_normalized_sum_of_squared_differences_laundry_7_72.png,1.1951519650008435,6.2114
laundry,normalized_sum_of_squared_differences,7,76,disp_normalized_sum_of_squared_differences_laundry_7_76.png,1.170872910106348,6.3531
laundry,normalized_sum_of_squared_differences,9,40,disp_normalized_sum_of_squared_differences_laundry_9_40.png,2.074958239981512,5.5387
laundry,normalized_sum_of_squared_differences,9,44,disp_normalized_sum_of_squared_differences_laundry_9_44.png,1.9109885829287776,5.8143
laundry,normalized_sum_of_squared_differences,9,48,disp_normalized_sum_of_squared_differences_laundry_9_48.png,1.7691855656974993,6.134
laundry,normalized_sum_of_squared_differences,9,52,disp_normalized_sum_of_squared_differences_laundry_9_52.png,1.6446908227073829,6.349
laundry,normalized_sum_of_squared_differences,9,56,disp_normalized_sum_of_squared_differences_laundry_9_56.png,1.5437974842677182,6.5678
laundry,normalized_sum_of_squared_differences,9,60,disp_normalized_sum_of_squared_differences_laundry_9_60.png,1.4074078453690984,6.7328
laundry,normalized_sum_of_squared_differences,9,64,disp_normalized_sum_of_squared_differences_laundry_9_64.png,1.321166036434209,7.258
laundry,normalized_sum_of_squared_differences,9,68,disp_normalized_sum_of_squared_differences_laundry_9_68.png,1.2459328302243386,7.3629
laundry,normalized_sum_of_squared_differences,9,72,disp_normalized_sum_of_squared_differences_laundry_9_72.png,1.1672579093043325,7.5847
laundry,normalized_sum_of_squared_differences,9,76,disp_normalized_sum_of_squared_differences_laundry_9_76.png,1.1395665941320057,7.7496
laundry,normalized_sum_of_squared_differences,11,40,disp_normalized_sum_of_squared_differences_laundry_11_40.png,2.0710443112967276,6.3452
laundry,normalized_sum_of_squared_differences,11,44,disp_normalized_sum_of_squared_differences_laundry_11_44.png,1.9003271821515055,6.7653
laundry,normalized_sum_of_squared_differences,11,48,disp_normalized_sum_of_squared_differences_laundry_11_48.png,1.7545037887321806,6.7744
laundry,normalized_sum_of_squared_differences,11,52,disp_normalized_sum_of_squared_differences_laundry_11_52.png,1.624719140238768,7.0754
laundry,normalized_sum_of_squared_differences,11,56,disp_normalized_sum_of_squared_differences_laundry_11_56.png,1.5197627219943728,7.1828
laundry,normalized_sum_of_squared_differences,11,60,disp_normalized_sum_of_squared_differences_laundry_11_60.png,1.3830478016426677,7.5704
laundry,normalized_sum_of_squared_differences,11,64,disp_normalized_sum_of_squared_differences_laundry_11_64.png,1.2924712409818595,8.0761
laundry,normalized_sum_of_squared_differences,11,68,disp_normalized_sum_of_squared_differences_laundry_11_68.png,1.2243762682261725,8.4535
laundry,normalized_sum_of_squared_differences,11,72,disp_normalized_sum_of_squared_differences_laundry_11_72.png,1.14907357507745,9.0823
laundry,normalized_sum_of_squared_differences,11,76,disp_normalized_sum_of_squared_differences_laundry_11_76.png,1.1199272581999034,9.4194
laundry,normalized_sum_of_squared_differences,13,40,disp_normalized_sum_of_squared_differences_laundry_13_40.png,2.065743699628566,7.4418
laundry,normalized_sum_of_squared_differences,13,44,disp_normalized_sum_of_squared_differences_laundry_13_44.png,1.8912072723206153,7.496
laundry,normalized_sum_of_squared_differences,13,48,disp_normalized_sum_of_squared_differences_laundry_13_48.png,1.7416366263529224,7.8975
laundry,normalized_sum_of_squared_differences,13,52,disp_normalized_sum_of_squared_differences_laundry_13_52.png,1.603293729625457,8.202
laundry,normalized_sum_of_squared_differences,13,56,disp_normalized_sum_of_squared_differences_laundry_13_56.png,1.4921664597368542,8.715
laundry,normalized_sum_of_squared_differences,13,60,disp_normalized_sum_of_squared_differences_laundry_13_60.png,1.3594651197135559,9.8547
laundry,normalized_sum_of_squared_differences,13,64,disp_normalized_sum_of_squared_differences_laundry_13_64.png,1.2612792604244147,9.9175
laundry,normalized_sum_of_squared_differences,13,68,disp_normalized_sum_of_squared_differences_laundry_13_68.png,1.1966250636206535,10.0907
laundry,normalized_sum_of_squared_differences,13,72,disp_normalized_sum_of_squared_differences_laundry_13_72.png,1.1290544897655777,10.8694
laundry,normalized_sum_of_squared_differences,13,76,disp_normalized_sum_of_squared_differences_laundry_13_76.png,1.0999703114023385,11.0799
laundry,sum_of_absolute_differences,3,40,disp_sum_of_absolute_differences_laundry_3_40.png,16348609.0,1.3519
laundry,sum_of_absolute_differences,3,44,disp_sum_of_absolute_differences_laundry_3_44.png,15960981.0,1.428
laundry,sum_of_absolute_differences,3,48,disp_sum_of_absolute_differences_laundry_3_48.png,15639906.0,1.4227
laundry,sum_of_absolute_differences,3,52,disp_sum_of_absolute_differences_laundry_3_52.png,15205944.0,1.5396
laundry,sum_of_absolute_differences,3,56,disp_sum_of_absolute_differences_laundry_3_56.png,14967520.0,1.504
laundry,sum_of_absolute_differences,3,60,disp_sum_of_absolute_differences_laundry_3_60.png,14777116.0,1.5004
laundry,sum_of_absolute_differences,3,64,disp_sum_of_absolute_differences_laundry_3_64.png,14584229.0,1.4563
laundry,sum_of_absolute_differences,3,68,disp_sum_of_absolute_differences_laundry_3_68.png,14378964.0,1.464
laundry,sum_of_absolute_differences,3,72,disp_sum_of_absolute_differences_laundry_3_72.png,14209363.0,1.6327
laundry,sum_of_absolute_differences,3,76,disp_sum_of_absolute_differences_laundry_3_76.png,14054091.0,1.691
laundry,sum_of_absolute_differences,5,40,disp_sum_of_absolute_differences_laundry_5_40.png,16382005.0,1.3929
laundry,sum_of_absolute_differences,5,44,disp_sum_of_absolute_differences_laundry_5_44.png,16017180.0,1.4726
laundry,sum_of_absolute_differences,5,48,disp_sum_of_absolute_differences_laundry_5_48.png,15704480.0,1.5493
laundry,sum_of_absolute_differences,5,52,disp_sum_of_absolute_differences_laundry_5_52.png,15267704.0,1.5414
laundry,sum_of_absolute_differences,5,56,disp_sum_of_absolute_differences_laundry_5_56.png,15024536.0,1.5353
laundry,sum_of_absolute_differences,5,60,disp_sum_of_absolute_differences_laundry_5_60.png,14829040.0,1.5746
laundry,sum_of_absolute_differences,5,64,disp_sum_of_absolute_differences_laundry_5_64.png,14623879.0,1.5915
laundry,sum_of_absolute_differences,5,68,disp_sum_of_absolute_differences_laundry_5_68.png,14416148.0,1.602
laundry,sum_of_absolute_differences,5,72,disp_sum_of_absolute_differences_laundry_5_72.png,14235324.0,1.6216
laundry,sum_of_absolute_differences,5,76,disp_sum_of_absolute_differences_laundry_5_76.png,14071067.0,1.6425
laundry,sum_of_absolute_differences,7,40,disp_sum_of_absolute_differences_laundry_7_40.png,16409412.0,1.4282
laundry,sum_of_absolute_differences,7,44,disp_sum_of_absolute_differences_laundry_7_44.png,16062916.0,1.4742
laundry,sum_of_absolute_differences,7,48,disp_sum_of_absolute_differences_laundry_7_48.png,15751214.0,1.5968
laundry,sum_of_absolute_differences,7,52,disp_sum_of_absolute_differences_laundry_7_52.png,15313865.0,1.5276
laundry,sum_of_absolute_differences,7,56,disp_sum_of_absolute_differences_laundry_7_56.png,15077721.0,1.6599
laundry,sum_of_absolute_differences,7,60,disp_sum_of_absolute_differences_laundry_7_60.png,14870203.0,1.5804
laundry,sum_of_absolute_differences,7,64,disp_sum_of_absolute_differences_laundry_7_64.png,14651008.0,1.6875
laundry,sum_of_absolute_differences,7,68,disp_sum_of_absolute_differences_laundry_7_68.png,14436018.0,1.6661
laundry,sum_of_absolute_differences,7,72,disp_sum_of_absolute_differences_laundry_7_72.png,14250781.0,1.6344
laundry,sum_of_absolute_differences,7,76,disp_sum_of_absolute_differences_laundry_7_76.png,14075072.0,1.6955
laundry,sum_of_absolute_differences,9,40,disp_sum_of_absolute_differences_laundry_9_40.png,16457091.0,1.4474
laundry,sum_of_absolute_differences,9,44,disp_sum_of_absolute_differences_laundry_9_44.png,16108190.0,1.5652
laundry,sum_of_absolute_differences,9,48,disp_sum_of_absolute_differences_laundry_9_48.png,15794617.0,1.5297
laundry,sum_of_absolute_differences,9,52,disp_sum_of_absolute_differences_laundry_9_52.png,15355197.0,1.5623
laundry,sum_of_absolute_differences,9,56,disp_sum_of_absolute_differences_laundry_9_56.png,15119152.0,1.672
laundry,sum_of_absolute_differences,9,60,disp_sum_of_absolute_differences_laundry_9_60.png,14919181.0,1.7205
laundry,sum_of_absolute_differences,9,64,disp_sum_of_absolute_differences_laundry_9_64.png,14699057.0,1.8226
laundry,sum_of_absolute_differences,9,68,disp_sum_of_absolute_differences_laundry_9_68.png,14485501.0,1.8104
laundry,sum_of_absolute_differences,9,72,disp_sum_of_absolute_differences_laundry_9_72.png,14298484.0,1.8202
laundry,sum_of_absolute_differences,9,76,disp_sum_of_absolute_differences_laundry_9_76.png,14119981.0,1.8712
laundry,sum_of_absolute_differences,11,40,disp_sum_of_absolute_differences_laundry_11_40.png,16495845.0,1.5834
laundry,sum_of_absolute_differences,11,44,disp_sum_of_absolute_differences_laundry_11_44.png,16129755.0,1.6031
laundry,sum_of_absolute_differences,11,48,disp_sum_of_absolute_differences_laundry_11_48.png,15826430.0,1.6888
laundry,sum_of_absolute_differences,11,52,disp_sum_of_absolute_differences_laundry_11_52.png,15373612.0,1.7326
laundry,sum_of_absolute_differences,11,56,disp_sum_of_absolute_differences_laundry_11_56.png,15132264.0,2.0399
laundry,sum_of_absolute_differences,11,60,disp_sum_of_absolute_differences_laundry_11_60.png,14942662.0,1.8648
laundry,sum_of_absolute_differences,11,64,disp_sum_of_absolute_differences_laundry_11_64.png,14739812.0,2.0342
laundry,sum_of_absolute_differences,11,68,disp_sum_of_absolute_differences_laundry_11_68.png,14529060.0,1.9073
laundry,sum_of_absolute_differences,11,72,disp_sum_of_absolute_differences_laundry_11_72.png,14340789.0,1.9747
laundry,sum_of_absolute_differences,11,76,disp_sum_of_absolute_differences_laundry_11_76.png,14169694.0,2.0379
laundry,sum_of_absolute_differences,13,40,disp_sum_of_absolute_differences_laundry_13_40.png,16527197.0,1.6534
laundry,sum_of_absolute_differences,13,44,disp_sum_of_absolute_differences_laundry_13_44.png,16145463.0,1.7093
laundry,sum_of_absolute_differences,13,48,disp_sum_of_absolute_differences_laundry_13_48.png,15841835.0,1.8225
laundry,sum_of_absolute_differences,13,52,disp_sum_of_absolute_differences_laundry_13_52.png,15385514.0,1.7956
laundry,sum_of_absolute_differences,13,56,disp_sum_of_absolute_differences_laundry_13_56.png,15150031.0,2.0026
laundry,sum_of_absolute_differences,13,60,disp_sum_of_absolute_differences_laundry_13_60.png,14965057.0,2.0272
laundry,sum_of_absolute_differences,13,64,disp_sum_of_absolute_differences_laundry_13_64.png,14773935.0,2.1028
laundry,sum_of_absolute_differences,13,68,disp_sum_of_absolute_differences_laundry_13_68.png,14558853.0,2.2404
laundry,sum_of_absolute_differences,13,72,disp_sum_of_absolute_differences_laundry_13_72.png,14372432.0,2.1693
laundry,sum_of_absolute_differences,13,76,disp_sum_of_absolute_differences_laundry_13_76.png,14196730.0,2.1891
laundry,structural_similarity_index,3,40,disp_structural_similarity_index_laundry_3_40.png,0.009199979428195395,1.6888
laundry,structural_similarity_index,3,44,disp_structural_similarity_index_laundry_3_44.png,-0.011622127370126432,1.7589
laundry,structural_similarity_index,3,48,disp_structural_similarity_index_laundry_3_48.png,-0.030048132024114438,1.7673
laundry,structural_similarity_index,3,52,disp_structural_similarity_index_laundry_3_52.png,-0.05230756203091801,1.8311
laundry,structural_similarity_index,3,56,disp_structural_similarity_index_laundry_3_56.png,-0.073800627219476,2.1459
laundry,structural_similarity_index,3,60,disp_structural_similarity_index_laundry_3_60.png,-0.0978728799766366,1.984
laundry,structural_similarity_index,3,64,disp_structural_similarity_index_laundry_3_64.png,-0.11843483299133958,2.031
laundry,structural_similarity_index,3,68,disp_structural_similarity_index_laundry_3_68.png,-0.1381822363088079,2.1703
laundry,structural_similarity_index,3,72,disp_structural_similarity_index_laundry_3_72.png,-0.15941447903853392,2.1588
laundry,structural_similarity_index,3,76,disp_structural_similarity_index_laundry_3_76.png,-0.16783277429298854,2.1879
laundry,structural_similarity_index,5,40,disp_structural_similarity_index_laundry_5_40.png,0.008587197745505384,2.1232
laundry,structural_similarity_index,5,44,disp_structural_similarity_index_laundry_5_44.png,-0.01462018685131085,2.234
laundry,structural_similarity_index,5,48,disp_structural_similarity_index_laundry_5_48.png,-0.03580631435481734,2.6723
laundry,structural_similarity_index,5,52,disp_structural_similarity_index_laundry_5_52.png,-0.05995836815658027,2.9339
laundry,structural_similarity_index,5,56,disp_structural_similarity_index_laundry_5_56.png,-0.08345248496905165,2.9381
laundry,structural_similarity_index,5,60,disp_structural_similarity_index_laundry_5_60.png,-0.10823071113691658,2.9314
laundry,structural_similarity_index,5,64,disp_structural_similarity_index_laundry_5_64.png,-0.12907155609309875,3.0459
laundry,structural_similarity_index,5,68,disp_structural_similarity_index_laundry_5_68.png,-0.14986690226458205,3.1155
laundry,structural_similarity_index,5,72,disp_structural_similarity_index_laundry_5_72.png,-0.16906735675613152,3.161
laundry,structural_similarity_index,5,76,disp_structural_similarity_index_laundry_5_76.png,-0.17570948055868163,3.3031
laundry,structural_similarity_index,7,40,disp_structural_similarity_index_laundry_7_40.png,0.006059236554351708,3.1927
laundry,structural_similarity_index,7,44,disp_structural_similarity_index_laundry_7_44.png,-0.017517869793978447,3.1753
laundry,structural_similarity_index,7,48,disp_structural_similarity_index_laundry_7_48.png,-0.040728397855738924,3.4847
laundry,structural_similarity_index,7,52,disp_structural_similarity_index_laundry_7_52.png,-0.0671095241445322,3.5881
laundry,structural_similarity_index,7,56,disp_structural_similarity_index_laundry_7_56.png,-0.09102668916068428,3.7895
laundry,structural_similarity_index,7,60,disp_structural_similarity_index_laundry_7_60.png,-0.11575806888623763,3.9437
laundry,structural_similarity_index,7,64,disp_structural_similarity_index_laundry_7_64.png,-0.13739515852724435,4.0439
laundry,structural_similarity_index,7,68,disp_structural_similarity_index_laundry_7_68.png,-0.15765859220993983,4.2263
